Distance (km),Delayed,Vehicle Type_Lorry,Vehicle Type_Trailer,Vehicle Type_Truck,Weather Conditions_Fog,Weather Conditions_Rain,Weather Conditions_Storm,Traffic Conditions_Light,Traffic Conditions_Moderate
1456,Yes,False,True,False,False,False,False,False,False
1590,Yes,False,False,False,False,False,False,False,True
606,Yes,False,False,True,False,False,False,False,True
1104,No,True,False,False,False,False,False,True,False
988,Yes,True,False,False,True,False,False,False,False
1690,Yes,False,False,True,False,False,False,False,False
990,No,True,False,False,False,False,False,True,False
271,Yes,True,False,False,True,False,False,True,False
700,Yes,False,False,False,False,False,False,False,True
1819,Yes,False,False,False,False,False,False,True,False
1626,Yes,False,False,True,False,False,False,False,True
639,Yes,True,False,False,True,False,False,False,False
1575,Yes,False,False,False,False,False,False,False,True
899,Yes,False,False,True,False,False,False,False,True
619,Yes,False,False,False,False,False,False,True,False
566,Yes,False,False,False,False,True,False,True,False
1395,Yes,False,False,False,False,False,False,False,True
357,Yes,False,False,False,True,False,False,True,False
1285,Yes,False,False,False,False,True,False,False,False
1912,No,False,False,False,False,False,False,True,False
951,Yes,False,False,False,False,False,False,False,False
1583,Yes,False,False,False,False,True,False,False,True
1169,Yes,False,False,True,True,False,False,False,True
1662,Yes,False,False,True,False,False,False,False,True
360,Yes,True,False,False,False,False,True,False,False
969,Yes,True,False,False,True,False,False,False,True
1152,Yes,False,False,True,False,True,False,True,False
1304,Yes,False,False,False,False,False,True,True,False
596,Yes,False,False,True,False,False,False,False,True
344,Yes,True,False,False,True,False,False,False,True
1589,Yes,False,True,False,False,False,False,False,True
1019,Yes,False,True,False,False,True,False,True,False
754,Yes,False,False,True,False,True,False,False,False
1585,Yes,False,True,False,False,True,False,False,True
848,Yes,False,False,True,False,False,False,False,True
237,Yes,False,True,False,False,False,False,True,False
224,Yes,True,False,False,False,True,False,True,False
1278,No,False,False,False,False,False,False,True,False
1801,No,False,False,True,False,False,False,True,False
939,Yes,False,False,False,False,False,False,False,True
1551,Yes,False,False,True,False,False,True,True,False
1212,No,False,True,False,False,False,False,True,False
492,Yes,False,False,False,False,False,False,True,False
1014,Yes,False,False,False,True,False,False,False,False
1381,Yes,False,False,False,False,False,False,True,False
1332,Yes,False,False,False,True,False,False,False,True
556,No,False,False,True,False,False,False,True,False
653,Yes,False,False,False,False,False,False,False,True
1443,Yes,False,False,False,False,False,False,False,True
1630,No,True,False,False,False,False,False,True,False
1970,Yes,True,False,False,False,False,True,False,False
1204,Yes,True,False,False,False,False,False,True,False
1886,No,False,True,False,False,False,False,True,False
1364,Yes,False,False,True,False,True,False,False,False
1959,Yes,True,False,False,False,True,False,True,False
719,No,True,False,False,False,False,False,True,False
1090,Yes,True,False,False,False,False,False,True,False
1020,Yes,True,False,False,False,False,False,False,True
1511,Yes,False,False,False,False,False,False,True,False
1145,Yes,True,False,False,False,False,False,False,True
949,No,False,False,True,False,False,False,True,False
355,Yes,False,False,False,False,False,False,False,False
532,Yes,False,True,False,False,False,False,True,False
1551,Yes,False,True,False,True,False,False,True,False
696,No,False,False,True,False,False,False,True,False
1286,Yes,False,False,False,False,False,False,False,True
560,Yes,False,True,False,False,False,False,True,False
502,No,False,True,False,False,False,False,True,False
1313,No,False,False,True,False,False,False,True,False
664,No,False,False,True,False,False,False,True,False
723,Yes,False,False,True,False,False,False,False,False
1864,No,True,False,False,False,False,False,True,False
353,Yes,False,False,False,False,False,False,True,False
1559,Yes,False,False,True,True,False,False,True,False
217,Yes,True,False,False,False,False,False,False,True
1138,Yes,True,False,False,False,True,False,True,False
332,Yes,False,False,False,False,False,False,False,True
1278,No,True,False,False,False,False,False,True,False
1700,Yes,True,False,False,False,False,False,False,False
1913,Yes,False,True,False,True,False,False,False,False
1243,Yes,False,False,False,False,False,False,False,False
935,Yes,False,True,False,True,False,False,False,True
246,No,False,False,True,False,False,False,True,False
1499,Yes,True,False,False,False,False,False,False,True
783,Yes,False,True,False,False,True,False,False,True
703,No,False,False,True,False,False,False,True,False
1821,Yes,False,False,True,True,False,False,False,True
1445,No,True,False,False,False,False,False,True,False
767,No,False,False,False,False,False,False,True,False
327,Yes,False,False,True,False,True,False,True,False
1004,Yes,False,False,False,False,False,False,False,False
1577,No,False,False,True,False,False,False,True,False
229,Yes,True,False,False,True,False,False,False,True
493,No,False,True,False,False,False,False,True,False
1525,Yes,False,False,True,False,True,False,False,True
876,Yes,False,False,False,False,False,True,False,True
1532,Yes,True,False,False,True,False,False,True,False
320,Yes,False,True,False,False,False,False,True,False
1033,Yes,False,False,True,False,False,False,False,True
724,No,False,False,False,False,False,False,True,False
1227,Yes,False,True,False,False,True,False,False,True
459,Yes,True,False,False,False,False,True,True,False
593,Yes,True,False,False,True,False,False,False,True
1093,Yes,False,True,False,False,False,False,False,False
1282,Yes,False,False,True,True,False,False,False,True
1838,Yes,True,False,False,False,False,False,False,True
346,Yes,True,False,False,False,False,False,False,False
930,No,False,False,False,False,False,False,True,False
1795,Yes,False,False,False,False,False,False,False,False
1751,Yes,False,True,False,False,False,False,False,True
511,Yes,False,True,False,False,True,False,True,False
700,Yes,False,True,False,False,True,False,False,False
531,Yes,True,False,False,False,True,False,False,False
1098,No,False,False,True,False,False,False,True,False
1705,No,False,True,False,False,False,False,True,False
1555,Yes,False,False,False,False,False,False,False,True
1209,Yes,False,False,True,True,False,False,False,True
715,No,False,False,False,False,False,False,True,False
852,No,False,False,True,False,False,False,True,False
1088,Yes,False,False,False,True,False,False,False,False
1947,No,False,False,False,False,False,False,True,False
1339,Yes,True,False,False,False,False,False,False,True
1862,Yes,False,False,True,False,True,False,True,False
1775,Yes,False,True,False,True,False,False,True,False
1130,No,False,False,True,False,False,False,True,False
1589,No,False,False,True,False,False,False,True,False
260,Yes,False,False,True,False,False,False,True,False
1859,Yes,False,True,False,True,False,False,False,False
1175,Yes,True,False,False,False,False,False,True,False
1961,No,False,False,False,False,False,False,True,False
711,Yes,True,False,False,False,False,False,False,True
650,No,False,False,False,False,False,False,True,False
525,Yes,True,False,False,False,False,False,False,True
362,Yes,False,False,True,False,True,False,True,False
1209,Yes,False,False,True,False,True,False,False,False
687,Yes,False,True,False,False,False,False,False,True
657,Yes,True,False,False,False,False,False,False,True
1482,Yes,False,True,False,False,False,False,False,True
1753,Yes,False,False,True,False,False,False,False,True
298,Yes,False,True,False,False,False,True,True,False
1222,Yes,False,True,False,False,False,False,False,True
1088,No,False,False,False,False,False,False,True,False
1751,Yes,True,False,False,False,False,False,False,True
584,Yes,True,False,False,False,False,False,False,False
716,Yes,True,False,False,False,False,False,True,False
1932,Yes,False,False,True,False,False,False,False,False
741,Yes,False,True,False,False,False,False,False,False
1997,Yes,False,False,False,True,False,False,True,False
1529,No,True,False,False,False,False,False,True,False
215,Yes,False,False,False,True,False,False,True,False
711,Yes,False,True,False,False,False,False,True,False
914,Yes,False,True,False,False,False,False,False,True
231,Yes,False,True,False,False,False,False,True,False
1058,Yes,False,False,True,False,False,False,False,True
1379,Yes,True,False,False,False,False,False,False,True
1253,Yes,False,False,False,False,False,True,True,False
1702,No,False,True,False,False,False,False,True,False
617,Yes,True,False,False,False,True,False,False,True
397,Yes,False,False,True,False,False,False,False,False
317,Yes,False,False,True,False,False,True,False,False
1202,Yes,False,True,False,False,False,False,False,False
1587,No,False,False,False,False,False,False,True,False
1856,No,False,True,False,False,False,False,True,False
1092,Yes,False,False,False,False,False,True,False,False
966,Yes,False,True,False,False,True,False,True,False
1962,Yes,True,False,False,False,False,False,False,True
604,Yes,True,False,False,False,False,False,False,False
575,Yes,False,False,True,True,False,False,False,False
1860,Yes,False,True,False,True,False,False,False,True
1256,Yes,False,True,False,False,True,False,False,False
1640,Yes,False,True,False,False,False,False,False,True
527,Yes,True,False,False,False,False,True,True,False
503,Yes,False,True,False,False,False,False,False,True
1034,Yes,False,True,False,False,False,False,False,True
638,Yes,False,False,True,False,False,False,False,True
488,Yes,False,False,True,False,False,False,True,False
793,No,True,False,False,False,False,False,True,False
364,Yes,False,False,True,False,False,False,False,True
1066,Yes,False,True,False,False,False,False,False,True
1751,Yes,True,False,False,False,True,False,False,False
1287,Yes,False,True,False,False,True,False,False,False
415,No,True,False,False,False,False,False,True,False
1620,Yes,True,False,False,False,False,False,False,True
987,No,False,True,False,False,False,False,True,False
397,Yes,False,True,False,True,False,False,False,True
1487,No,False,True,False,False,False,False,True,False
1525,Yes,False,False,True,False,True,False,False,True
359,No,True,False,False,False,False,False,True,False
1464,Yes,False,False,False,False,False,False,False,True
573,Yes,False,False,False,False,False,False,False,False
1502,Yes,False,False,True,False,False,False,False,True
1606,Yes,True,False,False,False,False,True,False,True
1096,No,False,True,False,False,False,False,True,False
1455,Yes,False,False,False,False,False,False,False,True
343,No,False,False,False,False,False,False,True,False
430,Yes,False,False,False,False,False,False,False,True
570,Yes,False,False,False,False,False,False,True,False
456,Yes,True,False,False,False,False,False,False,True
