Shipment ID,Origin,Destination,Shipment Date,Planned Delivery Date,Actual Delivery Date,Distance (km),Delayed,Vehicle Type_Lorry,Vehicle Type_Trailer,Vehicle Type_Truck,Weather Conditions_Fog,Weather Conditions_Rain,Weather Conditions_Storm,Traffic Conditions_Light,Traffic Conditions_Moderate
SHIP018670,Lucknow,Delhi,2023-09-18,2023-09-21,2023-09-24,937,Yes,True,False,False,False,False,False,True,False
SHIP018671,Lucknow,Delhi,2023-12-06,2023-12-08,2023-12-08,753,No,False,False,False,False,False,False,True,False
SHIP018672,Pune,Delhi,2023-09-01,2023-09-02,2023-09-05,567,Yes,False,True,False,False,False,False,False,True
SHIP018673,Hyderabad,Kolkata,2023-07-17,2023-07-22,2023-07-23,1520,Yes,False,False,True,False,True,False,True,False
SHIP018674,Ahmedabad,Mumbai,2023-12-15,2023-12-19,2023-12-24,1235,Yes,True,False,False,False,True,False,False,False
SHIP018675,Ahmedabad,Delhi,2024-04-09,2024-04-11,2024-04-12,735,Yes,False,True,False,False,False,False,False,True
SHIP018676,Hyderabad,Bangalore,2024-04-25,2024-04-28,2024-04-28,922,No,True,False,False,False,False,False,True,False
SHIP018677,Chennai,Hyderabad,2023-05-29,2023-05-30,2023-06-03,445,Yes,False,False,True,False,False,False,True,False
SHIP018678,Jaipur,Lucknow,2024-05-15,2024-05-18,2024-05-20,1137,Yes,True,False,False,False,False,False,False,False
SHIP018679,Hyderabad,Bangalore,2023-01-02,2023-01-06,2023-01-06,1421,No,False,False,True,False,False,False,True,False
SHIP018680,Mumbai,Ahmedabad,2023-02-27,2023-03-01,2023-03-01,806,No,False,False,False,False,False,False,True,False
SHIP018681,Chennai,Pune,2023-09-25,2023-09-26,2023-09-26,262,No,False,True,False,False,False,False,True,False
SHIP018682,Chennai,Jaipur,2023-06-06,2023-06-07,2023-06-11,256,Yes,True,False,False,False,False,False,False,True
SHIP018683,Pune,Jaipur,2023-04-28,2023-05-03,2023-05-05,1573,Yes,False,True,False,False,False,False,False,False
SHIP018684,Hyderabad,Pune,2023-04-21,2023-04-25,2023-04-27,1420,Yes,False,False,False,False,False,False,True,False
SHIP018685,Hyderabad,Kolkata,2023-12-12,2023-12-17,2023-12-21,1786,Yes,False,True,False,False,False,False,True,False
SHIP018686,Mumbai,Chennai,2023-04-09,2023-04-11,2023-04-16,858,Yes,False,False,False,False,False,False,True,False
SHIP018687,Jaipur,Pune,2023-01-01,2023-01-07,2023-01-09,1872,Yes,False,False,True,False,False,False,False,False
SHIP018688,Hyderabad,Chennai,2023-09-04,2023-09-09,2023-09-10,1720,Yes,False,False,False,False,False,False,False,True
SHIP018689,Hyderabad,Jaipur,2023-07-08,2023-07-09,2023-07-11,570,Yes,False,False,True,True,False,False,True,False
SHIP018690,Kolkata,Lucknow,2023-10-07,2023-10-12,2023-10-17,1551,Yes,False,True,False,False,False,False,True,False
SHIP018691,Ahmedabad,Pune,2023-11-22,2023-11-28,2023-11-29,1831,Yes,False,False,False,False,False,False,False,True
SHIP018692,Ahmedabad,Kolkata,2024-02-21,2024-02-23,2024-02-28,662,Yes,False,False,True,False,False,False,True,False
SHIP018693,Hyderabad,Lucknow,2023-08-17,2023-08-23,2023-08-25,1972,Yes,False,True,False,False,False,False,False,False
SHIP018694,Mumbai,Ahmedabad,2024-05-16,2024-05-18,2024-05-18,843,No,False,True,False,False,False,False,True,False
SHIP018695,Kolkata,Mumbai,2024-01-28,2024-02-03,2024-02-06,1984,Yes,False,True,False,True,False,False,False,True
SHIP018696,Hyderabad,Pune,2024-04-27,2024-04-29,2024-05-05,820,Yes,False,False,True,False,True,False,True,False
SHIP018697,Bangalore,Mumbai,2023-10-21,2023-10-24,2023-10-24,956,No,False,False,True,False,False,False,True,False
SHIP018698,Kolkata,Mumbai,2024-01-02,2024-01-07,2024-01-10,1561,Yes,False,True,False,False,True,False,True,False
SHIP018699,Ahmedabad,Jaipur,2023-10-02,2023-10-03,2023-10-04,221,Yes,False,False,False,False,True,False,True,False
SHIP018700,Mumbai,Kolkata,2023-03-28,2023-03-31,2023-04-01,966,Yes,False,False,True,False,False,False,False,True
SHIP018701,Mumbai,Hyderabad,2023-03-03,2023-03-05,2023-03-09,846,Yes,True,False,False,False,False,True,False,True
SHIP018702,Lucknow,Chennai,2024-05-23,2024-05-24,2024-05-26,347,Yes,False,False,True,False,True,False,False,True
SHIP018703,Ahmedabad,Jaipur,2023-10-28,2023-10-31,2023-11-01,1143,Yes,False,False,False,False,False,False,False,True
SHIP018704,Jaipur,Kolkata,2023-12-24,2023-12-25,2023-12-26,577,Yes,False,True,False,False,True,False,True,False
SHIP018705,Hyderabad,Ahmedabad,2024-02-01,2024-02-03,2024-02-11,616,Yes,False,True,False,True,False,False,False,True
SHIP018706,Mumbai,Jaipur,2023-10-25,2023-10-27,2023-10-28,604,Yes,False,False,True,False,False,False,False,True
SHIP018707,Mumbai,Hyderabad,2023-05-21,2023-05-26,2023-05-28,1792,Yes,False,False,False,False,False,False,False,False
SHIP018708,Delhi,Bangalore,2023-05-06,2023-05-08,2023-05-08,744,No,False,False,False,False,False,False,True,False
SHIP018709,Ahmedabad,Delhi,2023-01-12,2023-01-13,2023-01-20,458,Yes,False,True,False,True,False,False,False,False
SHIP018710,Jaipur,Ahmedabad,2023-06-07,2023-06-09,2023-06-11,895,Yes,False,True,False,True,False,False,True,False
SHIP018711,Jaipur,Mumbai,2023-02-28,2023-03-06,2023-03-06,1922,No,False,False,True,False,False,False,True,False
SHIP018712,Chennai,Pune,2023-04-13,2023-04-16,2023-04-17,1102,Yes,False,False,False,False,False,False,False,True
SHIP018713,Bangalore,Ahmedabad,2024-01-10,2024-01-11,2024-01-15,379,Yes,True,False,False,False,True,False,False,True
SHIP018714,Lucknow,Mumbai,2024-03-23,2024-03-25,2024-03-27,691,Yes,True,False,False,False,False,False,False,False
SHIP018715,Delhi,Hyderabad,2024-01-28,2024-02-03,2024-02-03,1955,No,False,False,True,False,False,False,True,False
SHIP018716,Jaipur,Ahmedabad,2024-02-16,2024-02-17,2024-02-21,280,Yes,False,False,False,False,False,False,False,False
SHIP018717,Chennai,Lucknow,2023-12-04,2023-12-06,2023-12-07,635,Yes,False,False,False,False,False,False,False,True
SHIP018718,Bangalore,Ahmedabad,2023-08-20,2023-08-24,2023-08-24,1452,No,False,True,False,False,False,False,True,False
SHIP018719,Bangalore,Jaipur,2023-02-13,2023-02-14,2023-02-15,447,Yes,False,False,True,False,False,False,False,True
SHIP018720,Ahmedabad,Mumbai,2023-09-28,2023-10-01,2023-10-03,1172,Yes,False,False,True,False,False,False,False,False
SHIP018721,Mumbai,Delhi,2023-02-13,2023-02-17,2023-02-17,1379,No,False,False,False,False,False,False,True,False
SHIP018722,Jaipur,Chennai,2023-07-07,2023-07-08,2023-07-08,316,No,True,False,False,False,False,False,True,False
SHIP018723,Mumbai,Ahmedabad,2023-05-26,2023-05-30,2023-06-04,1349,Yes,False,False,True,False,False,False,False,True
SHIP018724,Chennai,Hyderabad,2023-10-08,2023-10-11,2023-10-12,1168,Yes,True,False,False,False,False,False,False,True
SHIP018725,Ahmedabad,Lucknow,2023-05-23,2023-05-24,2023-05-25,450,Yes,False,False,True,False,False,False,False,True
SHIP018726,Delhi,Bangalore,2024-05-17,2024-05-19,2024-05-20,849,Yes,True,False,False,False,False,False,False,True
SHIP018727,Lucknow,Bangalore,2023-01-05,2023-01-10,2023-01-12,1611,Yes,False,False,True,False,False,False,False,False
SHIP018728,Pune,Chennai,2023-01-18,2023-01-21,2023-01-21,949,No,False,True,False,False,False,False,True,False
SHIP018729,Lucknow,Bangalore,2023-08-05,2023-08-10,2023-08-15,1605,Yes,False,False,False,False,False,True,True,False
SHIP018730,Bangalore,Hyderabad,2023-11-14,2023-11-20,2023-11-20,1837,No,False,False,False,False,False,False,True,False
SHIP018731,Ahmedabad,Kolkata,2024-02-06,2024-02-08,2024-02-09,767,Yes,False,False,False,False,False,False,False,True
SHIP018732,Chennai,Delhi,2023-09-25,2023-09-28,2023-10-01,1175,Yes,False,False,False,False,False,False,False,True
SHIP018733,Pune,Chennai,2024-01-23,2024-01-28,2024-01-28,1605,No,False,True,False,False,False,False,True,False
SHIP018734,Chennai,Bangalore,2023-12-30,2023-12-31,2024-01-01,410,Yes,False,False,True,False,False,False,False,True
SHIP018735,Chennai,Pune,2024-01-14,2024-01-17,2024-01-19,1099,Yes,False,True,False,False,False,False,False,False
SHIP018736,Lucknow,Hyderabad,2023-01-28,2023-02-02,2023-02-02,1738,No,False,False,True,False,False,False,True,False
SHIP018737,Delhi,Pune,2024-05-25,2024-05-30,2024-05-30,1505,No,False,True,False,False,False,False,True,False
SHIP018738,Pune,Jaipur,2023-02-12,2023-02-13,2023-02-16,272,Yes,True,False,False,False,False,True,True,False
SHIP018739,Delhi,Jaipur,2023-08-18,2023-08-24,2023-08-25,1901,Yes,False,True,False,False,False,False,False,True
SHIP018740,Mumbai,Pune,2023-01-22,2023-01-27,2023-01-27,1751,No,False,False,False,False,False,False,True,False
SHIP018741,Ahmedabad,Bangalore,2023-05-19,2023-05-25,2023-05-27,1927,Yes,True,False,False,False,False,False,False,False
SHIP018742,Hyderabad,Chennai,2023-03-28,2023-03-30,2023-03-31,755,Yes,True,False,False,False,True,False,True,False
SHIP018743,Delhi,Lucknow,2024-05-21,2024-05-25,2024-05-26,1209,Yes,False,False,True,False,False,False,False,True
SHIP018744,Jaipur,Hyderabad,2024-05-02,2024-05-03,2024-05-04,411,Yes,False,False,False,False,True,False,True,False
SHIP018745,Ahmedabad,Chennai,2023-10-06,2023-10-08,2023-10-10,843,Yes,False,False,True,False,False,False,False,False
SHIP018746,Hyderabad,Delhi,2023-01-15,2023-01-19,2023-01-20,1399,Yes,True,False,False,False,True,False,True,False
SHIP018747,Mumbai,Ahmedabad,2024-05-18,2024-05-19,2024-05-22,448,Yes,False,True,False,False,False,False,True,False
SHIP018748,Jaipur,Chennai,2023-03-19,2023-03-24,2023-03-26,1514,Yes,False,False,False,False,True,False,False,True
SHIP018749,Jaipur,Mumbai,2023-04-18,2023-04-24,2023-04-25,1801,Yes,True,False,False,False,False,False,False,True
SHIP018750,Jaipur,Pune,2023-01-02,2023-01-03,2023-01-03,485,No,False,False,False,False,False,False,True,False
SHIP018751,Mumbai,Kolkata,2023-09-22,2023-09-24,2023-09-27,866,Yes,True,False,False,False,False,False,False,True
SHIP018752,Delhi,Bangalore,2024-04-10,2024-04-12,2024-04-18,735,Yes,False,False,False,True,False,False,False,True
SHIP018753,Delhi,Ahmedabad,2023-04-25,2023-04-26,2023-04-26,408,No,True,False,False,False,False,False,True,False
SHIP018754,Bangalore,Jaipur,2023-08-19,2023-08-23,2023-08-27,1452,Yes,False,False,True,False,True,False,True,False
SHIP018755,Jaipur,Ahmedabad,2024-05-10,2024-05-14,2024-05-18,1214,Yes,True,False,False,False,False,False,False,False
SHIP018756,Lucknow,Bangalore,2024-01-02,2024-01-06,2024-01-06,1463,No,False,False,True,False,False,False,True,False
SHIP018757,Jaipur,Mumbai,2023-07-01,2023-07-02,2023-07-03,461,Yes,False,False,True,False,True,False,True,False
SHIP018758,Mumbai,Ahmedabad,2023-01-03,2023-01-08,2023-01-09,1705,Yes,False,True,False,False,False,False,False,True
SHIP018759,Ahmedabad,Jaipur,2023-09-16,2023-09-19,2023-09-22,1178,Yes,True,False,False,False,False,False,True,False
SHIP018760,Ahmedabad,Pune,2024-03-28,2024-04-02,2024-04-02,1767,No,False,False,False,False,False,False,True,False
SHIP018761,Kolkata,Ahmedabad,2024-03-09,2024-03-15,2024-03-17,1882,Yes,False,True,False,False,True,False,False,True
SHIP018762,Delhi,Bangalore,2023-08-22,2023-08-24,2023-08-24,896,No,False,False,True,False,False,False,True,False
SHIP018763,Ahmedabad,Lucknow,2024-04-14,2024-04-18,2024-04-18,1366,No,False,False,True,False,False,False,True,False
SHIP018764,Hyderabad,Jaipur,2023-07-20,2023-07-26,2023-07-26,1909,No,False,False,True,False,False,False,True,False
SHIP018765,Mumbai,Ahmedabad,2023-08-02,2023-08-08,2023-08-10,1897,Yes,False,False,True,False,False,False,False,False
SHIP018766,Hyderabad,Ahmedabad,2024-03-29,2024-03-30,2024-04-02,510,Yes,False,False,True,True,False,False,False,True
SHIP018767,Chennai,Ahmedabad,2023-11-12,2023-11-18,2023-11-18,1949,No,True,False,False,False,False,False,True,False
SHIP018768,Kolkata,Delhi,2023-08-10,2023-08-15,2023-08-18,1567,Yes,False,False,False,False,False,False,True,False
SHIP018769,Lucknow,Delhi,2023-08-11,2023-08-15,2023-08-18,1376,Yes,True,False,False,True,False,False,False,True
SHIP018770,Kolkata,Ahmedabad,2023-04-15,2023-04-21,2023-04-22,1924,Yes,False,False,False,False,False,False,False,True
SHIP018771,Ahmedabad,Bangalore,2024-01-25,2024-01-27,2024-01-28,663,Yes,False,True,False,False,False,False,False,True
SHIP018772,Kolkata,Chennai,2023-09-10,2023-09-13,2023-09-14,1026,Yes,True,False,False,False,True,False,True,False
SHIP018773,Kolkata,Hyderabad,2023-09-03,2023-09-04,2023-09-08,533,Yes,False,False,False,False,False,False,True,False
SHIP018774,Chennai,Delhi,2023-12-19,2023-12-24,2023-12-26,1625,Yes,False,True,False,False,False,False,False,False
SHIP018775,Kolkata,Bangalore,2023-08-29,2023-08-30,2023-09-04,343,Yes,True,False,False,False,False,False,True,False
SHIP018776,Mumbai,Chennai,2023-02-14,2023-02-18,2023-02-21,1256,Yes,False,False,False,True,False,False,False,True
SHIP018777,Mumbai,Lucknow,2023-08-20,2023-08-24,2023-08-25,1394,Yes,False,True,False,False,False,False,False,True
SHIP018778,Lucknow,Pune,2024-05-22,2024-05-28,2024-05-31,1980,Yes,False,True,False,True,False,False,False,True
SHIP018779,Lucknow,Jaipur,2023-11-02,2023-11-04,2023-11-04,673,No,False,False,True,False,False,False,True,False
SHIP018780,Kolkata,Bangalore,2023-07-08,2023-07-10,2023-07-15,721,Yes,False,False,False,False,False,False,False,True
SHIP018781,Kolkata,Bangalore,2024-03-19,2024-03-20,2024-03-25,498,Yes,False,True,False,False,False,False,True,False
SHIP018782,Delhi,Ahmedabad,2023-04-09,2023-04-10,2023-04-11,390,Yes,False,True,False,False,True,False,True,False
SHIP018783,Pune,Delhi,2023-09-21,2023-09-23,2023-09-24,853,Yes,False,False,True,False,False,False,False,True
SHIP018784,Mumbai,Pune,2023-12-15,2023-12-18,2023-12-19,1067,Yes,False,False,False,False,True,False,True,False
SHIP018785,Lucknow,Kolkata,2023-11-20,2023-11-21,2023-11-27,589,Yes,False,False,True,True,False,False,False,False
SHIP018786,Jaipur,Mumbai,2023-08-06,2023-08-09,2023-08-14,1035,Yes,False,False,False,False,False,False,True,False
SHIP018787,Kolkata,Ahmedabad,2023-12-07,2023-12-11,2023-12-15,1437,Yes,False,False,False,False,False,False,False,True
SHIP018788,Lucknow,Delhi,2023-04-09,2023-04-11,2023-04-15,769,Yes,False,False,True,False,False,False,False,True
SHIP018789,Kolkata,Chennai,2023-04-10,2023-04-19,2023-04-16,1921,Yes,False,True,False,False,False,True,True,False
SHIP018790,Bangalore,Hyderabad,2023-12-25,2023-12-28,2023-12-28,1135,No,False,True,False,False,False,False,True,False
SHIP018791,Lucknow,Pune,2023-11-26,2023-11-29,2023-12-01,1187,Yes,False,False,True,False,False,False,True,False
SHIP018792,Jaipur,Kolkata,2023-05-20,2023-05-23,2023-05-24,912,Yes,False,False,True,False,False,False,False,True
SHIP018793,Delhi,Hyderabad,2024-05-20,2024-05-21,2024-05-21,421,No,False,False,False,False,False,False,True,False
SHIP018794,Pune,Kolkata,2024-04-26,2024-04-30,2024-05-05,1236,Yes,False,False,True,False,False,False,False,True
SHIP018795,Pune,Bangalore,2023-12-09,2023-12-10,2023-12-14,321,Yes,False,False,True,False,False,False,False,True
SHIP018796,Hyderabad,Ahmedabad,2024-05-17,2024-05-20,2024-05-21,902,Yes,False,True,False,False,True,False,True,False
SHIP018797,Lucknow,Jaipur,2023-07-25,2023-07-31,2023-08-02,1950,Yes,False,False,True,True,False,False,True,False
SHIP018798,Lucknow,Jaipur,2024-02-12,2024-02-13,2024-02-20,328,Yes,False,False,True,False,False,False,False,False
SHIP018799,Jaipur,Chennai,2023-01-11,2023-01-13,2023-01-15,868,Yes,False,False,True,True,False,False,True,False
SHIP018800,Lucknow,Delhi,2024-04-15,2024-04-20,2024-04-24,1525,Yes,True,False,False,False,True,False,True,False
SHIP018801,Ahmedabad,Chennai,2023-01-13,2023-01-19,2023-01-17,1436,Yes,True,False,False,False,True,False,False,True
SHIP018802,Ahmedabad,Bangalore,2024-01-17,2024-01-18,2024-01-19,296,Yes,False,False,False,False,False,False,False,True
SHIP018803,Chennai,Pune,2024-05-01,2024-05-07,2024-05-08,1898,Yes,True,False,False,False,False,False,False,True
SHIP018804,Chennai,Delhi,2023-05-05,2023-05-10,2023-05-12,1681,Yes,False,True,False,False,False,False,True,False
SHIP018805,Chennai,Ahmedabad,2023-12-07,2023-12-11,2023-12-11,1278,No,False,True,False,False,False,False,True,False
SHIP018806,Ahmedabad,Pune,2023-01-15,2023-01-18,2023-01-19,1014,Yes,False,True,False,False,False,False,False,True
SHIP018807,Jaipur,Ahmedabad,2024-03-03,2024-03-06,2024-03-07,1000,Yes,False,False,False,False,False,False,False,True
SHIP018808,Hyderabad,Kolkata,2023-10-23,2023-10-29,2023-10-31,1805,Yes,False,True,False,False,True,False,False,True
SHIP018809,Kolkata,Delhi,2023-09-23,2023-09-28,2023-09-30,1635,Yes,False,False,False,False,False,False,False,False
SHIP018810,Pune,Hyderabad,2023-07-12,2023-07-17,2023-07-19,1561,Yes,False,False,True,False,False,False,False,False
SHIP018811,Hyderabad,Jaipur,2023-02-12,2023-02-13,2023-02-14,289,Yes,False,False,False,False,False,False,False,True
SHIP018812,Jaipur,Ahmedabad,2023-11-18,2023-11-19,2023-11-22,485,Yes,True,False,False,False,False,False,True,False
SHIP018813,Chennai,Hyderabad,2024-04-10,2024-04-14,2024-04-19,1477,Yes,False,True,False,False,False,False,False,True
SHIP018814,Chennai,Pune,2024-04-24,2024-04-29,2024-05-05,1647,Yes,False,False,False,False,False,False,False,True
SHIP018815,Ahmedabad,Lucknow,2023-03-01,2023-03-02,2023-03-02,346,No,False,True,False,False,False,False,True,False
SHIP018816,Hyderabad,Bangalore,2023-11-20,2023-11-25,2023-11-26,1678,Yes,True,False,False,False,True,False,True,False
SHIP018817,Hyderabad,Delhi,2024-03-13,2024-03-14,2024-03-14,518,No,False,False,True,False,False,False,True,False
SHIP018818,Delhi,Ahmedabad,2023-09-15,2023-09-17,2023-09-17,658,No,False,False,False,False,False,False,True,False
SHIP018819,Mumbai,Hyderabad,2023-10-15,2023-10-18,2023-10-20,1055,Yes,True,False,False,False,False,False,False,False
SHIP018820,Chennai,Jaipur,2023-12-13,2023-12-16,2023-12-16,1116,No,False,False,False,False,False,False,True,False
SHIP018821,Hyderabad,Kolkata,2024-04-05,2024-04-07,2024-04-12,840,Yes,False,False,False,False,False,True,False,False
SHIP018822,Lucknow,Kolkata,2023-12-03,2023-12-07,2023-12-09,1325,Yes,False,False,False,False,False,False,False,False
SHIP018823,Chennai,Hyderabad,2024-01-28,2024-01-31,2024-02-03,1066,Yes,False,False,False,False,False,True,True,False
SHIP018824,Hyderabad,Mumbai,2024-01-17,2024-01-18,2024-01-19,202,Yes,True,False,False,False,False,False,False,True
SHIP018825,Ahmedabad,Mumbai,2023-03-13,2023-03-14,2023-03-20,297,Yes,False,False,False,False,False,False,False,False
SHIP018826,Pune,Jaipur,2024-01-23,2024-01-24,2024-01-26,302,Yes,False,True,False,False,False,False,False,False
SHIP018827,Jaipur,Ahmedabad,2023-06-30,2023-07-01,2023-07-03,424,Yes,False,True,False,True,False,False,True,False
SHIP018828,Chennai,Delhi,2024-03-16,2024-03-18,2024-03-20,646,Yes,False,False,False,False,True,False,False,True
SHIP018829,Kolkata,Pune,2023-01-20,2023-01-24,2023-01-25,1219,Yes,False,False,True,False,False,False,False,True
SHIP018830,Jaipur,Chennai,2023-12-18,2023-12-23,2023-12-23,1566,No,False,False,False,False,False,False,True,False
SHIP018831,Mumbai,Pune,2023-10-26,2023-10-29,2023-11-01,1109,Yes,False,False,True,True,False,False,False,True
SHIP018832,Lucknow,Delhi,2023-02-15,2023-02-20,2023-02-20,1552,No,False,False,True,False,False,False,True,False
SHIP018833,Jaipur,Ahmedabad,2023-09-12,2023-09-16,2023-09-17,1314,Yes,True,False,False,False,False,False,False,True
SHIP018834,Bangalore,Chennai,2023-06-17,2023-06-20,2023-06-22,1103,Yes,False,False,False,False,False,False,False,False
SHIP018835,Kolkata,Jaipur,2024-05-16,2024-05-19,2024-05-20,1195,Yes,False,True,False,False,False,False,False,True
SHIP018836,Hyderabad,Bangalore,2024-02-06,2024-02-10,2024-02-11,1490,Yes,False,True,False,False,False,False,False,True
SHIP018837,Lucknow,Chennai,2023-07-14,2023-07-16,2023-07-16,646,No,False,True,False,False,False,False,True,False
SHIP018838,Kolkata,Delhi,2023-11-10,2023-11-15,2023-11-17,1733,Yes,True,False,False,False,False,False,False,False
SHIP018839,Bangalore,Delhi,2023-03-01,2023-03-02,2023-03-02,318,No,False,True,False,False,False,False,True,False
